ID,DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,Provider Latitude,Provider Longitude
877,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,500 JEFFERSON ST,WHITEVILLE,NC,28472,NC - Wilmington,39,10265.15385,4791.025641,3789.384615,34.33747,-78.694254
878,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340069,"WAKEMED, RALEIGH CAMPUS",3000 NEW BERN AVE,RALEIGH,NC,27610,NC - Raleigh,59,16787.42373,5039.59322,4109.423729,35.7852802,-78.5883785
879,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340071,BETSY JOHNSON REGIONAL  HOSPITAL,800 TILGHMAN DR,DUNN,NC,28334,NC - Raleigh,65,13889.52308,5431.2,4210.907692,35.307153,-78.634739
880,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340073,DUKE HEALTH RALEIGH HOSPITAL,3400 WAKE FOREST RD,RALEIGH,NC,27609,NC - Raleigh,27,16856.92593,4094.481481,3006.222222,35.8283144,-78.6181122
881,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340075,CMC-BLUE RIDGE,2201 S STERLING ST,MORGANTON,NC,28655,NC - Charlotte,16,15665.5,4372.25,3291.5,35.7240071,-81.6587579
882,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340087,THE MCDOWELL HOSPITAL,430 RANKIN DRIVE P O BOX 730,MARION,NC,28752,NC - Asheville,20,8157.95,4816.1,3839.5,35.6638302,-82.0283229
883,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340090,JOHNSTON MEMORIAL HOSPITAL,509 BRIGHT LEAF BLVD,SMITHFIELD,NC,27577,NC - Raleigh,40,13990.5,4707.625,3703.325,35.5031749,-78.344072
884,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340091,"MOSES H CONE MEMORIAL HOSPITAL, THE",1200 N ELM ST,GREENSBORO,NC,27401,NC - Greensboro,87,10075.98851,4439.643678,3419.551724,36.0909698,-79.786519
885,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340096,LEXINGTON MEMORIAL HOSPITAL INC,250 HOSPITAL DRIVE PO BOX 1817,LEXINGTON,NC,27293,NC - Winston-Salem,20,7305.05,4068.5,3148.5,35.8048172,-80.2884882
886,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340097,HUGH CHATHAM MEMORIAL HOSPITAL,180 PARKWOOD DR,ELKIN,NC,28621,NC - Winston-Salem,37,12742.51351,4132.459459,3200.351351,36.261809,-80.838577
887,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340098,CAROLINAS MED CENTER-MERCY,2001 VAIL AVE,CHARLOTTE,NC,28207,NC - Charlotte,44,15175.81818,4409.659091,2978.090909,35.2103414,-80.8206209
888,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340099,VIDANT ROANOKE CHOWAN HOSPITAL,500 S ACADEMY ST,AHOSKIE,NC,27910,NC - Greenville,32,13004.96875,4734.9375,3666.96875,36.285553,-76.994887
889,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340106,SANDHILLS REGIONAL MEDICAL CENTER,1000 WEST HAMLET AVENUE,HAMLET,NC,28345,NC - Charlotte,38,22287.26316,4299.605263,3573.289474,34.9022743,-79.7112589
890,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340107,VIDANT EDGECOMBE HOSPITAL,111 HOSPITAL DR,TARBORO,NC,27886,NC - Greenville,33,15169.48485,4829.606061,3966.212121,35.921155,-77.555852
891,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340109,ALBEMARLE HOSPITAL AUTHORITY,1144 N ROAD ST,ELIZABETH CITY,NC,27909,VA - Norfolk,57,11600.94737,4993.052632,4205.052632,36.323798,-76.2180397
892,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD,CHARLOTTE,NC,28203,NC - Charlotte,49,16784.93878,6378.040816,4982.040816,35.2039422,-80.8391434
893,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,NC,27607,NC - Raleigh,37,12007.97297,3937.594595,2785.324324,35.8179864,-78.7029576
894,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,NC - Durham,98,11560.15306,4497.755102,3388.744898,35.205542,-79.456449
895,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340116,FRYE REGIONAL MEDICAL CENTER,420 N CENTER ST,HICKORY,NC,28601,NC - Hickory,30,23033.23333,4016.333333,3094.733333,35.737525,-81.337137
896,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340119,STANLY REGIONAL MEDICAL CENTER,301 YADKIN ST,ALBEMARLE,NC,28001,NC - Charlotte,13,13602.61538,4112.923077,3138.461538,35.364566,-80.194498
897,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340120,VIDANT DUPLIN  HOSPITAL,401 N MAIN ST,KENANSVILLE,NC,28349,NC - Greenville,31,8806,4725.354839,3908.83871,34.9649988,-77.9616478
898,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340126,WILSON MEDICAL CENTER,1705 S TARBORO ST,WILSON,NC,27893,NC - Raleigh,28,14382.92857,4586.178571,3683.035714,35.718497,-77.9451799
899,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340129,LAKE NORMAN REGIONAL MEDICAL CENTER,171 FAIRVIEW ROAD,MOORESVILLE,NC,28117,NC - Charlotte,19,19751.05263,3883.421053,2974.578947,35.5490677,-80.854179
900,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340130,CAROLINAS MEDICAL CENTER-UNION,600 HOSPITAL DR,MONROE,NC,28110,NC - Charlotte,40,7996.875,4640.275,3748.575,34.9738157,-80.5225031
901,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,NEW BERN,NC,28560,NC - Greenville,20,9898.2,4891.7,4028.3,35.114204,-77.065681
902,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340132,MARIA PARHAM MEDICAL CENTER,PO BOX 59,HENDERSON,NC,27536,NC - Durham,50,11191.6,4680.84,3803.12,36.3338756,-78.3955986
903,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340133,MARTIN GENERAL HOSPITAL,310 S MCCASKEY RD P O BOX 1128,WILLIAMSTON,NC,27892,NC - Greenville,31,17523.90323,4632.580645,3466.129032,35.839746,-77.0730983
904,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340141,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST BOX 9000,WILMINGTON,NC,28402,NC - Wilmington,40,11291.3,4964.125,3575.525,34.2378598,-77.9476394
905,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340142,CARTERET GENERAL HOSPITAL,3500 ARENDELL ST,MOREHEAD CITY,NC,28557,NC - Greenville,13,7116.846154,4907.153846,4286.538462,34.7262246,-76.7549479
906,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340143,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH RD,HICKORY,NC,28602,NC - Hickory,21,17101.85714,4639.761905,3547.952381,35.7138325,-81.267284
907,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340144,DAVIS REGIONAL MEDICAL CENTER,218 OLD MOCKSBVILLE RD PO BOX 1823,STATESVILLE,NC,28687,NC - Winston-Salem,33,21416.12121,4374.30303,3363.515152,35.818754,-80.828965
908,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340145,CAROLINAS MEDICAL CENTER-LINCOLN,433 MCALISTER RD,LINCOLNTON,NC,28092,NC - Charlotte,13,14033.53846,4186.384615,3213.769231,35.490295,-81.203192
909,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340147,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE,ROCKY MOUNT,NC,27804,NC - Raleigh,51,10606.82353,5020.45098,3982.27451,35.978428,-77.852104
910,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340151,HALIFAX REGIONAL MEDICAL CENTER INC,250 SMITH CHURCH RD,ROANOKE RAPIDS,NC,27870,NC - Raleigh,71,12636.33803,4611.380282,3553.56338,36.432954,-77.64729
911,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340155,DURHAM REGIONAL HOSPITAL,3643 N ROXBORO ROAD,DURHAM,NC,27704,NC - Durham,42,14645.2381,4797.47619,3554,36.0558699,-78.9034991
912,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340158,BRUNSWICK COMMUNITY HOSPITAL,1 MEDICAL CENTER DR  PO BOX 139,SUPPLY,NC,28462,NC - Wilmington,47,13573.65957,4403,3403.255319,34.009061,-78.289923
913,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340159,PERSON MEMORIAL HOSPITAL,615 RIDGE RD,ROXBORO,NC,27573,NC - Durham,25,9603.48,4956.2,4126.76,36.4067949,-78.9854912
914,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340171,PRESBYTERIAN HOSPITAL MATTHEWS,1500 MATTHEWS TWNSHP PRKWY BOX 3310,MATTHEWS,NC,28106,NC - Charlotte,20,17349.45,4170,2972.45,35.1143176,-80.7197131
915,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340173,"WAKEMED, CARY HOSPITAL",1900 KILDARE FARM ROAD,CARY,NC,27518,NC - Raleigh,16,20563.4375,4090.1875,3155.4375,35.740747,-78.781718
916,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340184,MEDWEST HAYWOOD,262 LEROY GEORGE DRIVE,CLYDE,NC,28721,NC - Asheville,44,11321.45455,4242.113636,3110.159091,35.5258779,-82.9435088
917,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,340186,VIDANT BEAUFORT HOSPITAL,628 E 12TH ST,WASHINGTON,NC,27889,NC - Greenville,13,6800,3417.153846,2531.615385,35.5491604,-77.039816
918,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340001,CAROLINAS MEDICAL CENTER-NORTHEAST,920 CHURCH ST N,CONCORD,NC,28025,NC - Charlotte,146,21404.17808,9567.219178,8175.520548,35.43802,-80.601489
919,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,509 BILTMORE AVE,ASHEVILLE,NC,28801,NC - Asheville,285,20762.30526,9458.701754,8284.505263,35.576583,-82.549222
920,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340003,NORTHERN HOSPITAL OF SURRY COUNTY,830 ROCKFORD ST,MOUNT AIRY,NC,27030,NC - Winston-Salem,62,16163.87097,8488.677419,7626.129032,36.488967,-80.611891
921,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340004,HIGH POINT REGIONAL HOSPITAL,601 N ELM ST  PO BOX HP-5,HIGH POINT,NC,27261,NC - Winston-Salem,108,24260.92593,8801.962963,7797.046296,35.95,-80
922,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340008,SCOTLAND MEMORIAL HOSPITAL,500 LAUCHWOOD DR,LAURINBURG,NC,28352,NC - Durham,48,24510.0625,9003.166667,8283.666667,34.751245,-79.467888
923,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340010,WAYNE MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DR,GOLDSBORO,NC,27534,NC - Raleigh,64,15522.64063,9799.796875,8585.171875,35.3977239,-77.9525029
924,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340011,SPRUCE PINE COMMUNITY HOSPITAL,125 HOSPITAL DR,SPRUCE PINE,NC,28777,NC - Asheville,11,14433.36364,9653.454545,8707.636364,35.910967,-82.063089
925,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340013,RUTHERFORD HOSPITAL INC,288 SOUTH RIDGECREST AVE,RUTHERFORDTON,NC,28139,NC - Charlotte,40,18036.325,8668.375,7850.125,35.362513,-81.966918
926,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340014,FORSYTH MEMORIAL HOSPITAL,3333 SILAS CREEK PARKWAY,WINSTON-SALEM,NC,27103,NC - Winston-Salem,179,25247.56983,9593.195531,8661.391061,36.0758078,-80.2977909
927,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340015,ROWAN REGIONAL MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte,59,25862.44068,8645.152542,7904.677966,35.681722,-80.470716
928,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340016,MEDWEST HARRIS,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville,15,22040.53333,7677,6907.933333,35.385951,-83.202926
929,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340017,MARGARET R PARDEE MEMORIAL HOSPITAL,800 N JUSTICE ST,HENDERSONVILLE,NC,28791,NC - Asheville,57,17794.40351,7896.596491,7088.736842,35.3208531,-82.4677383
930,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340020,CENTRAL CAROLINA HOSPITAL,1135 CARTHAGE ST,SANFORD,NC,27330,NC - Durham,25,41881.8,7908.48,7238.96,35.4689369,-79.1866809
931,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340021,CLEVELAND REGIONAL MEDICAL CENTER,201 E GROVER ST,SHELBY,NC,28150,NC - Charlotte,79,24903,8894.227848,7928.670886,35.302883,-81.535711
932,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340023,PARK RIDGE HEALTH,100 HOSPITAL DRIVE,HENDERSONVILLE,NC,28792,NC - Asheville,16,15857.8125,8126.8125,7124.3125,35.389944,-82.488152
933,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340024,SAMPSON REGIONAL MEDICAL CENTER,607 BEAMAN ST,CLINTON,NC,28328,NC - Raleigh,33,15651,8975.242424,8077.060606,35.008338,-78.323393
934,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340027,LENOIR MEMORIAL HOSPITAL,100 AIRPORT RD,KINSTON,NC,28501,NC - Greenville,52,21193.09615,9164.403846,8263.173077,35.290527,-77.583071
935,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340028,CAPE FEAR VALLEY MEDICAL CENTER,1638 OWEN DRIVE P O BOX 2000,FAYETTEVILLE,NC,28302,NC - Raleigh,180,43880.90556,10585.11111,9595.75,35.0326463,-78.9320945
936,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340030,DUKE UNIVERSITY HOSPITAL,PO BOX 3708 DUMC  ERWIN RD,DURHAM,NC,27710,NC - Durham,49,38364.30612,15282.32653,14592,36.0083926,-78.9394587
937,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340032,GASTON MEMORIAL HOSPITAL,2525 COURT DR,GASTONIA,NC,28052,NC - Charlotte,214,22517.86449,9266.135514,8306.990654,35.2734149,-81.1368781
938,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340037,KINGS MOUNTAIN HOSPITAL INC,706 W KING ST,KINGS MOUNTAIN,NC,28086,NC - Charlotte,22,18632.22727,8703.136364,7866.772727,35.2409703,-81.3550872
939,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340039,IREDELL MEMORIAL HOSPITAL INC,557 BROOKDALE DR  P O BOX 1828,STATESVILLE,NC,28677,NC - Winston-Salem,65,35395.72308,8182.815385,7581.830769,35.799858,-80.87863
940,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340040,VIDANT MEDICAL CENTER,"2100 STANTONSBURG RD, PO BOX 6028",GREENVILLE,NC,27835,NC - Greenville,91,27427.74725,12616.54945,11397.81319,35.607262,-77.404766
941,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340041,CALDWELL MEMORIAL HOSPITAL,321 MULBERRY ST SW,LENOIR,NC,28645,NC - Hickory,28,21755.82143,9208.892857,8144.892857,35.910583,-81.535123
942,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340042,ONSLOW MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,JACKSONVILLE,NC,28540,NC - Greenville,49,27042.04082,9407.938776,8657.408163,34.762728,-77.385821
943,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,WINSTON-SALEM,NC,27157,NC - Winston-Salem,119,22490.79832,13304.19328,12367.36134,36.0906186,-80.2716076
944,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,300 W 27 ST  PO BOX 1408,LUMBERTON,NC,28359,NC - Durham,148,30909.26351,11150.72297,10016.60811,34.637229,-79.012133
945,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340051,WATAUGA MEDICAL CENTER,336 DEERFIELD ROAD,BOONE,NC,28607,TN - Johnson City,97,22356.45361,11141.71134,9868.773196,36.198777,-81.652227
946,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340053,PRESBYTERIAN HOSPITAL,200 HAWTHORNE LANE BOX 33549,CHARLOTTE,NC,28233,NC - Charlotte,90,30634.16667,9571.688889,8673.788889,35.2219554,-80.8328724
947,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340055,VALDESE GENERAL HOSPITAL INC,720 MALCOLM BLVD,VALDESE,NC,28690,NC - Hickory,41,30637.90244,8175.634146,7223.439024,35.7475862,-81.5234055
948,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340060,MOREHEAD MEMORIAL HOSPITAL,117 E KINGS HIGHWAY,EDEN,NC,27288,NC - Greensboro,73,17865.28767,8624.643836,7796.931507,36.494682,-79.739606
949,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE,CHAPEL HILL,NC,27514,NC - Durham,67,25776.68657,15323.29851,14488.1194,35.9052623,-79.0509735
950,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340064,WILKES REGIONAL MEDICAL CENTER,1370 WEST D ST,NORTH WILKESBOR,NC,28659,NC - Winston-Salem,71,17006.42254,8274.943662,7343.15493,36.1584434,-81.1571831
951,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,500 JEFFERSON ST,WHITEVILLE,NC,28472,NC - Wilmington,48,21874.1875,9392.125,8541.1875,34.33747,-78.694254
952,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340069,"WAKEMED, RALEIGH CAMPUS",3000 NEW BERN AVE,RALEIGH,NC,27610,NC - Raleigh,107,32245.39252,10404.19626,9377.897196,35.7852802,-78.5883785
953,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340070,ALAMANCE REGIONAL MEDICAL CENTER,1240 HUFFMAN MILL RD,BURLINGTON,NC,27216,NC - Durham,63,14181.1746,8452.047619,7545.015873,36.063466,-79.502078
954,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340071,BETSY JOHNSON REGIONAL  HOSPITAL,800 TILGHMAN DR,DUNN,NC,28334,NC - Raleigh,49,24297.53061,10609.04082,10043.79592,35.307153,-78.634739
955,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340073,DUKE HEALTH RALEIGH HOSPITAL,3400 WAKE FOREST RD,RALEIGH,NC,27609,NC - Raleigh,16,38595.5,9237.875,7799.4375,35.8283144,-78.6181122
956,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340075,CMC-BLUE RIDGE,2201 S STERLING ST,MORGANTON,NC,28655,NC - Charlotte,60,29204.8,9351.483333,8606.483333,35.7240071,-81.6587579
957,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340085,THOMASVILLE MEDICAL CENTER,207 OLD LEXINGTON RD BOX 789,THOMASVILLE,NC,27360,NC - Winston-Salem,28,20761.64286,9638.25,8481,35.8826369,-80.0819879
958,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340087,THE MCDOWELL HOSPITAL,430 RANKIN DRIVE P O BOX 730,MARION,NC,28752,NC - Asheville,48,14741.625,9809.125,9022.770833,35.6638302,-82.0283229
959,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340090,JOHNSTON MEMORIAL HOSPITAL,509 BRIGHT LEAF BLVD,SMITHFIELD,NC,27577,NC - Raleigh,71,31944.4507,9989,9071.450704,35.5031749,-78.344072
960,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340091,"MOSES H CONE MEMORIAL HOSPITAL, THE",1200 N ELM ST,GREENSBORO,NC,27401,NC - Greensboro,232,20143.83621,9245.181034,8404.900862,36.0909698,-79.786519
961,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340096,LEXINGTON MEMORIAL HOSPITAL INC,250 HOSPITAL DRIVE PO BOX 1817,LEXINGTON,NC,27293,NC - Winston-Salem,39,15132.12821,8322.410256,7323.846154,35.8048172,-80.2884882
962,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340097,HUGH CHATHAM MEMORIAL HOSPITAL,180 PARKWOOD DR,ELKIN,NC,28621,NC - Winston-Salem,31,27984.48387,8290.741935,7624.16129,36.261809,-80.838577
963,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340098,CAROLINAS MED CENTER-MERCY,2001 VAIL AVE,CHARLOTTE,NC,28207,NC - Charlotte,107,26210.80374,8997.943925,7666.280374,35.2103414,-80.8206209
964,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340099,VIDANT ROANOKE CHOWAN HOSPITAL,500 S ACADEMY ST,AHOSKIE,NC,27910,NC - Greenville,23,25676.3913,9633.782609,8782.478261,36.285553,-76.994887
965,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340106,SANDHILLS REGIONAL MEDICAL CENTER,1000 WEST HAMLET AVENUE,HAMLET,NC,28345,NC - Charlotte,19,39477.36842,8879,8151.421053,34.9022743,-79.7112589
966,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340107,VIDANT EDGECOMBE HOSPITAL,111 HOSPITAL DR,TARBORO,NC,27886,NC - Greenville,21,26492,9456.142857,8742.809524,35.921155,-77.555852
967,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340109,ALBEMARLE HOSPITAL AUTHORITY,1144 N ROAD ST,ELIZABETH CITY,NC,27909,VA - Norfolk,32,21286,10349.75,9524.875,36.323798,-76.2180397
968,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD,CHARLOTTE,NC,28203,NC - Charlotte,79,30109.31646,12310.62025,11531.70886,35.2039422,-80.8391434
969,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,NC,27607,NC - Raleigh,63,22088.22222,7981.492063,7084.730159,35.8179864,-78.7029576
970,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,NC - Durham,105,28770.2381,9709.67619,8301.47619,35.205542,-79.456449
971,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340116,FRYE REGIONAL MEDICAL CENTER,420 N CENTER ST,HICKORY,NC,28601,NC - Hickory,74,37871.52703,8110.891892,7380.243243,35.737525,-81.337137
972,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340119,STANLY REGIONAL MEDICAL CENTER,301 YADKIN ST,ALBEMARLE,NC,28001,NC - Charlotte,57,21445.75439,8788.666667,7546.035088,35.364566,-80.194498
973,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340120,VIDANT DUPLIN  HOSPITAL,401 N MAIN ST,KENANSVILLE,NC,28349,NC - Greenville,11,21965.27273,10052.72727,9216.363636,34.9649988,-77.9616478
974,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340123,RANDOLPH HOSPITAL,364 WHITE OAK STREET,ASHEBORO,NC,27204,NC - Greensboro,138,19431.26812,8814.434783,7941.297101,35.711402,-79.8144409
975,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340126,WILSON MEDICAL CENTER,1705 S TARBORO ST,WILSON,NC,27893,NC - Raleigh,60,29115.01667,9892.45,8528.6,35.718497,-77.9451799
976,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340127,GRANVILLE MEDICAL CENTER,COLLEGE ST BOX 947,OXFORD,NC,27565,NC - Durham,15,12147.53333,9256.8,8490.933333,36.3107004,-78.5908345
977,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340129,LAKE NORMAN REGIONAL MEDICAL CENTER,171 FAIRVIEW ROAD,MOORESVILLE,NC,28117,NC - Charlotte,32,43696.28125,8853.46875,7099.75,35.5490677,-80.854179
978,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340130,CAROLINAS MEDICAL CENTER-UNION,600 HOSPITAL DR,MONROE,NC,28110,NC - Charlotte,88,15511.27273,9510.329545,8628.193182,34.9738157,-80.5225031
979,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,NEW BERN,NC,28560,NC - Greenville,102,17902.59804,10427.67647,9164.166667,35.114204,-77.065681
980,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340132,MARIA PARHAM MEDICAL CENTER,PO BOX 59,HENDERSON,NC,27536,NC - Durham,33,16956.24242,9514.151515,8896.727273,36.3338756,-78.3955986
981,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340141,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST BOX 9000,WILMINGTON,NC,28402,NC - Wilmington,212,21129.57547,10158.23585,9189.514151,34.2378598,-77.9476394
982,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340142,CARTERET GENERAL HOSPITAL,3500 ARENDELL ST,MOREHEAD CITY,NC,28557,NC - Greenville,30,15789.63333,9783.3,8969.466667,34.7262246,-76.7549479
983,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340143,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH RD,HICKORY,NC,28602,NC - Hickory,51,23459.68627,9003.666667,7962.352941,35.7138325,-81.267284
984,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,340144,DAVIS REGIONAL MEDICAL CENTER,218 OLD MOCKSBVILLE RD PO BOX 1823,STATESVILLE,NC,28687,NC - Winston-Salem,29,43676.10345,9438.37931,8335.896552,35.818754,-80.828965
